Integrated Canine Data Commons (ICDC) Cross Mapping																																	hide	hide	hide	hide	hide	hide																				
ICDC Model (WHAT IS VERSION NUMBER?)									Comparative Oncology Trials Consortium (COTC007B) (WHAT IS VERSION NUMBER?)								National Center for Advancing Translational Sciences (NCATS) (WHAT IS VERSION NUMBER?)								PRE-medical Cancer Immunotherapy Network Canine Trials (PRECINCT V1.0.20180918)								NCI Thesaurus (NCIt)			CDISC CDASH v2.1			CDISC SDTM IG v3.3 SENDIG-AR v1.0											BRIDG v5.3.1								
Node	Property	Element Type	Data Type	Cardinality	Semantic Description	Value Set or Examples	Review By	"Comments, Issues & Rationale"	Group Name	Element Name	Data Type	Cardinality	Semantic Description	Value Set or Examples	Review By	"Comments, Issues & Rationale"	Group Name	Element Name	Data Type	Cardinality	Semantic Description	Value Set or Examples	Review By	"Comments, Issues & Rationale"	Group Name	Element Name	Data Type	Cardinality	Semantic Description	Value Set or Examples	Review By	"Comments, Issues & Rationale"	NCIt Concept Code	NCIt Preferred Term	NCIt Definition	SDTM Domain	SDTM Variable	SDTM É	Domain	Variable	Variable Label	Type	CodeList	Role	Notes	Core	"Codelist NCIt 
C-Code"	CT Term	"CT NCIt 
C-Code"	Mapping Path	Class	Element	Element Type	Data Type	Cardinality	Description	Review By	"Comments, Issues & Rationale"
agent_administration	medication_vial_id	Property																																																"StudySubject > PerformedSubstanceAdministration > Drug.identifier(DSET<ID>).item(ID).identifier WHERE PerformedSubstanceAdministration > PlannedActivity > StudyActivity > DefinedActivity.nameCode = ""agent administration"" AND Drug.identifier(DSET<ID>).item(ID).typeCode = ""medication vial id"""	Material	identifier	Attrib	DSET<ID>	1...1	"DEFINITION:
A unique symbol that establishes identity of the material.

EXAMPLE(S):
serial number, product number, model number, UDI, Human Cells, Tissues and Cellular and Tissue-Based Products (HCT/P)

OTHER NAME(S):

NOTE(S):
There are multiple ways in which an identifier can be associated to a product; inherited from MaterialIdentifier.identifier, the association to ProcessedProduct.identifier, and the association to ProductRelationship.identifier.  If there is no context associated with the identifier, then MaterialIdentifier.identifier should be used.  However, if the identifier for a product would be different in different context, one of the other identifiers should be used.  If a kind of product is produced by different processors, and each processor assigns the product a different identifier, then ProcessedProduct.identifier should be used. If the product is used in multiple assemblies, and in each assembly it would be assigned a different identifier, then ProductRelationship.identifier should be used. "	ICDC team	"Q:  Need verification - this is assumed to be the ID on a vial identifying the medication inside the vial, not the vial itself (either as a kind of package or a particular package) containing the medication.

CHANGE:  the data type was accidentally set to ID when we made the ID change and this mapping proposes changing the data type to DSET<ID> so there can be more than one type of ID."
agent_administration	missed_dose_amount	Property																																																"StudySubject > PerformedSubstanceAdministration.productDose(PQ).value WHERE PerformedSubstanceAdministration.negationIndicator = ""true"" AND PerformedSubstanceAdministration > PlannedActivity > StudyActivity > DefinedActivity.nameCode = ""agent administration"""	PerformedSubstanceAdministration	productDose	Attrib	PQ	0..1	"DEFINITION:
The quantity of a substance or medication used in a substance administration.

EXAMPLE(S):
5 mg

OTHER NAME(S):

NOTE(S):
DefinedSubstanceAdministration.productDose can contain a dose expressed in absolute or relative terms (e.g., mg or mg/kg). ScheduledSubstanceAdministration.activeIngredientDose and PerformedSubstanceAdministration.productDose must contain a dose expressed in absolute terms (e.g., mg). If the DefinedSubstanceAdministration.productDose was expressed in relative terms (e.g., mg/kg), then the absolute dose must have been calculated using one or more observed factors as identified by the DefinedExpressionVariableRelationship."	ICDC team	"Q:  What's the difference between medication_missed_dose and missed_dose_amount?

This mapping assumes this concept is paired with missed_dose_units_of_measure."
agent_administration	missed_dose_units_of_measure	Property																																																"StudySubject > PerformedSubstanceAdministration.productDose(PQ).unit WHERE PerformedSubstanceAdministration.negationIndicator = ""true"" AND PerformedSubstanceAdministration > PlannedActivity > StudyActivity > DefinedActivity.nameCode = ""agent administration"""	PerformedSubstanceAdministration	productDose	Attrib	PQ	0..1	"DEFINITION:
The quantity of a substance or medication used in a substance administration.

EXAMPLE(S):
5 mg

OTHER NAME(S):

NOTE(S):
DefinedSubstanceAdministration.productDose can contain a dose expressed in absolute or relative terms (e.g., mg or mg/kg). ScheduledSubstanceAdministration.activeIngredientDose and PerformedSubstanceAdministration.productDose must contain a dose expressed in absolute terms (e.g., mg). If the DefinedSubstanceAdministration.productDose was expressed in relative terms (e.g., mg/kg), then the absolute dose must have been calculated using one or more observed factors as identified by the DefinedExpressionVariableRelationship."	ICDC team	"Q:  which dose does this unit go with?

This mapping assumes this concept is paired with missed_dose_amount."
agent_administration	phase	Property																																																							ICDC team	Q:  What does this phase mean?  Is it part of a course/cycle/treatment period of some kind?
agent_administration	route_of_administration	Property																																																"StudySubject > PerformedSubstanceAdministration.routeOfAdministration WHERE PerformedSubstanceAdministration > PlannedActivity > StudyActivity > DefinedActivity.nameCode = ""agent administration"""	PerformedSubstanceAdministration	routeOfAdministrationCode	Attrib	CD	0..1	"DEFINITION:
A coded value specifying the physiological path or method of introducing the substance into or onto the subject. 

EXAMPLE(S):
oral, intravenous, swallow, oral rinse, oral topical application, chew, oral dissolve, oral inhalation

OTHER NAME(S):

NOTE(S):
Route is more than just approach site.  It deals with how the body will actually absorb/receive the drug.  The approach site might be ""mouth"", but from a route code perspective, this could include: swallow, oral rinse, oral topical application, chew, oral dissolve, oral inhalation (via intermittent flow or rebreather mask).  The effect of the drug could vary depending on the route even if the body site happens to be the same."		
agent_administration	start_time	Property																																																"StudySubject > PerformedSubstanceAdministration.dateRange(IVL<TS.DATETIME>).low WHERE PerformedSubstanceAdministration > PlannedActivity > StudyActivity > DefinedActivity.nameCode = ""agent administration"""	PerformedActivity	dateRange	Attrib	IVL<TS.DATETIME>	0..1	"DEFINITION:
The date and time span when this activity began and ended.

EXAMPLE(S):
The date and time when a sample is taken from the subject. 

A dose of chemotherapy is given on June 12th starting at 9am and finishing at 12pm.

OTHER NAME(S):

NOTE(S):
Whether administrative or preparatory activities are included in this time frame is up to whoever is defining the activity - this time frame is all that matters when the activity occurred.

The date range is an interval (IVL) data type, meaning it has a beginning (low) and end (high) values. It is also a datetime (TS.DATETIME) data type, meaning the beginning date and the end date can have uncertain values (e.g., a range). For example, if a subject was diagnosed with leukemia sometime in 2009 and that subject had a transplant (substance administration) sometime in 2010. We can surmise that the subject must have had a preparative regimen sometime between those times. Therefore the preparative regimen activity would have a beginning (low) date range of between 2009-01-01 and 2009-12-31; and an ending (high) date range of between 2010-01-01 and 2010-12-31. The precise data type mappings would be:
IVL&lt;TS.DATETIME&gt;.low.uncertainRange.low = 2009-01-01
IVL&lt;TS.DATETIME&gt;.low.uncertainRange.high = 2009-12-31
IVL&lt;TS.DATETIME&gt;.high.uncertainRange.low = 2010-01-01
IVL&lt;TS.DATETIME&gt;.high.uncertainRange.high = 2010-12-31

[Note that times are left out of the example to keep it as simple as possible.]"	ICDC team	Q:  Is this a date and time or time only?
agent_administration	stop_time	Property																																																"StudySubject > PerformedSubstanceAdministration.dateRange(IVL<TS.DATETIME>).high WHERE PerformedSubstanceAdministration > PlannedActivity > StudyActivity > DefinedActivity.nameCode = ""agent administration"""	PerformedActivity	dateRange	Attrib	IVL<TS.DATETIME>	0..1	"DEFINITION:
The date and time span when this activity began and ended.

EXAMPLE(S):
The date and time when a sample is taken from the subject. 

A dose of chemotherapy is given on June 12th starting at 9am and finishing at 12pm.

OTHER NAME(S):

NOTE(S):
Whether administrative or preparatory activities are included in this time frame is up to whoever is defining the activity - this time frame is all that matters when the activity occurred.

The date range is an interval (IVL) data type, meaning it has a beginning (low) and end (high) values. It is also a datetime (TS.DATETIME) data type, meaning the beginning date and the end date can have uncertain values (e.g., a range). For example, if a subject was diagnosed with leukemia sometime in 2009 and that subject had a transplant (substance administration) sometime in 2010. We can surmise that the subject must have had a preparative regimen sometime between those times. Therefore the preparative regimen activity would have a beginning (low) date range of between 2009-01-01 and 2009-12-31; and an ending (high) date range of between 2010-01-01 and 2010-12-31. The precise data type mappings would be:
IVL&lt;TS.DATETIME&gt;.low.uncertainRange.low = 2009-01-01
IVL&lt;TS.DATETIME&gt;.low.uncertainRange.high = 2009-12-31
IVL&lt;TS.DATETIME&gt;.high.uncertainRange.low = 2010-01-01
IVL&lt;TS.DATETIME&gt;.high.uncertainRange.high = 2010-12-31

[Note that times are left out of the example to keep it as simple as possible.]"	ICDC team	Q:  Is this a date and time or time only?
agent_administration	of_agent > agent	Relation																																																"StudySubject > PerformedSubstanceAdministration.usedProduct(Product) WHERE PerformedSubstanceAdministration > PlannedActivity > StudyActivity > DefinedActivity.nameCode = ""agent administration"""	PerformedProcedure	usedProduct(Product)	Assoc		0..*	"PerformedProcedure [usingPerformedProcedure] (0..*) use / be used during (0..*) [usedProduct] Product
DESCRIPTION:
Each PerformedProcedure might use one or more Product. Each Product might be used during one or more PerformedProcedure.

DEFINITION:

EXAMPLE(S):

OTHER NAME(S):

NOTE(S):
"		
agent_administration	on_visit > visit	Relation																																																"PerformedSubstanceAdministration > PerformedActivityRelationship WHERE PerformedActivityRelationship.typeCode = ""composition""  AND PerformedActivityRelationship > PerformedActivity [visit]"	PerformedActivityRelationship		Class			"DEFINITION:
A reference from an activity to another activity or an external document. 

EXAMPLE(S):
An unplanned substance administration occurs as part of a planned encounter.

A planned substance administration occurs as part of an encounter that is different than the one in which it was originally planned.

An unplanned encounter contains a number of activities.

A reference from an observation to a concerning molecular pathology or genetic testing report

OTHER NAME(S):

NOTE(S):
Using this association to represent composition is particularly relevant when one or both of the activities are not planned as the composition relationship can't be established using the normal PlannedCompositionRelationship or DefinedCompositionRelationship."	BRIDG	Q:  Is visit enough of a synonym for PerformedEncounter or might more than one encounter occur during a visih such that we'd need to allow for both levels?  Not sure for now so making it generic (PerfAct)
case		Node																																																StudySubject	StudySubject		Class			"DEFINITION:
A physical entity which is the primary unit of operational and/or administrative interest in a study. 

EXAMPLE(S):
A person who is registered in a study as a recipient of an investigational product or as a control. 

Individuals who are being screened for studies.

Individuals participating in observational or other studies.  

A pacemaker, a fuse that can be used in medical devices, a cow, a pen of pigs, or a tissue sample from a tissue bank.

OTHER NAME(S):

NOTE(S):
StudySubjects within a study are all of the same type.  An entity registered in a study is not part of another entity registered in the same study."		
case	case_id	Property																																																StudySubject.identifier	Subject	identifier	Attrib	ID	1..1	"DEFINITION:
A unique symbol that establishes identity of the subject.

EXAMPLE(S):
study subject number 7 on a specific study

OTHER NAME(S):

NOTE(S):"	ICDC team	This mapping is based on the assumption that a case is essentially a collection of study data for a given study subject.  It is assumed that patient_id is not assigned by the study but may be carried over from the source of the data.  ASSUMPTION NEEDS VALIDATION
case	crf_id	Property																																																"StudySubject > PerformedSubjectMilestone > DocumentVersion.identifier WHERE PerformedSubjectMilestone > PlannedActivity > StudyActivity > DefinedActivity.nameCode = ""enroll subject on study"""	DocumentVersion	identifier	Attrib	ID	0..1	"DEFINITION:
A unique symbol that establishes identity of the document version.

EXAMPLE(S):

OTHER NAME(S):

NOTE(S):"	ICDC team	"Q1:  What CRF is this, e.g. Demographics CRF, enrollment, etc?  
Q2:  Is this an identifier for this particular animal's completed CRF or is it a generic number that all copies of this form would have?
Q3:  If generic, is this a version-specific identifier (e.g. identifier would change if they modify the form)?
Answers may impact the mapping path - current mapping assumes it's a generic enrollment CRF but version-specific."
